log,predictor,task,fold,stage,seconds,rss_start_mb,rss_end_mb,rss_peak_mb
Artificial5,gnn,NV-PrT,3.0,fit,30.193,1059.94,1052.86,1059.94
Artificial5,gnn,NV-PrT,3.0,predict,0.3039,1052.86,1059.99,1059.99
Artificial5,gnn,NV-PrT,4.0,fit,32.1481,1061.23,1053.6,1061.29
Artificial5,gnn,NV-PrT,4.0,predict,0.3286,1053.6,1059.27,1059.27
Artificial5,gnn,NV-PaT,,labeling,0.007,1059.25,1059.37,1059.37
Artificial5,gnn,NV-PaT,0.0,fit,30.8197,1060.42,1052.14,1060.47
Artificial5,gnn,NV-PaT,0.0,predict,0.3022,1052.14,1060.49,1060.49
Artificial5,gnn,NV-PaT,1.0,fit,31.6516,1061.14,1053.74,1061.16
Artificial5,gnn,NV-PaT,1.0,predict,0.3167,1053.74,1059.76,1059.76
Artificial5,gnn,NV-PaT,2.0,fit,30.6345,1060.55,1052.14,1060.65
Artificial5,gnn,NV-PaT,2.0,predict,0.2919,1052.14,1059.66,1059.66
Artificial5,gnn,NV-PaT,3.0,fit,30.4574,1060.7,1054.06,1060.75
Artificial5,gnn,NV-PaT,3.0,predict,0.2983,1054.06,1060.92,1060.92
Artificial5,gnn,NV-PaT,4.0,fit,30.8532,1055.93,1052.82,1056.01
Artificial5,gnn,NV-PaT,4.0,predict,0.2972,1052.82,1060.55,1060.55
Artificial5,gnn,NV-NMPr,,labeling,0.0106,1060.53,1060.66,1060.66
Artificial5,gnn,NV-NMPr,0.0,fit,30.365,1062.22,1053.72,1062.29
Artificial5,gnn,NV-NMPr,0.0,predict,0.308,1053.72,1059.66,1059.66
Artificial5,gnn,NV-NMPr,1.0,fit,30.955,1060.29,1053.99,1060.37
Artificial5,gnn,NV-NMPr,1.0,predict,0.3296,1053.99,1059.05,1059.05
Artificial5,gnn,NV-NMPr,2.0,fit,30.3045,1057.35,1053.59,1057.46
Artificial5,gnn,NV-NMPr,2.0,predict,0.2869,1053.59,1059.84,1059.84
Artificial5,gnn,NV-NMPr,3.0,fit,30.3305,1060.7,1053.3,1060.76
Artificial5,gnn,NV-NMPr,3.0,predict,0.2898,1053.3,1059.66,1059.66
Artificial5,gnn,NV-NMPr,4.0,fit,30.9704,1061.81,1053.27,1062.01
Artificial5,gnn,NV-NMPr,4.0,predict,0.2942,1053.27,1060.13,1060.13
Artificial5,gnn,OB-M,,labeling,0.0116,1060.11,1060.16,1060.16
Artificial5,gnn,OB-M,0.0,fit,40.7506,1061.31,1052.15,1061.38
Artificial5,gnn,OB-M,0.0,predict,0.2859,1052.15,1060.47,1060.47
Artificial5,gnn,OB-M,1.0,fit,33.6424,1061.47,1052.93,1061.52
Artificial5,gnn,OB-M,1.0,predict,0.3122,1052.93,1059.81,1059.81
Artificial5,gnn,OB-M,2.0,fit,37.33,1061.84,1052.99,1061.92
Artificial5,gnn,OB-M,2.0,predict,0.3229,1052.99,1061.2,1061.2
Artificial5,gnn,OB-M,3.0,fit,38.3074,1061.24,1053.41,1061.29
Artificial5,gnn,OB-M,3.0,predict,0.3093,1053.41,1061.04,1061.04
Artificial5,gnn,OB-M,4.0,fit,33.6765,1054.05,1052.42,1057.61
Artificial5,gnn,OB-M,4.0,predict,0.2897,1052.42,1059.57,1059.57
Real4,gnn,,,ocel_load,1.0079,1023.44,1024.78,1037.07
Real4,gnn,,,feature_extraction,0.2623,1024.78,1035.39,1035.39
Real4,gnn,NE-NPaA,,labeling,0.0022,1035.37,1035.85,1035.85
Real4,gnn,NE-NPaA,0.0,fit,23.3486,1037.91,1029.39,1037.91
Real4,gnn,NE-NPaA,0.0,predict,0.2401,1029.39,1033.38,1033.38
Real4,gnn,NE-NPaA,1.0,fit,23.03,1034.03,1029.29,1034.33
Real4,gnn,NE-NPaA,1.0,predict,0.2105,1029.29,1031.45,1031.45
Real4,gnn,NE-NPaA,2.0,fit,23.0748,1032.39,1028.49,1032.6
Real4,gnn,NE-NPaA,2.0,predict,0.2439,1028.49,1031.65,1031.65
Real4,gnn,NE-NPaA,3.0,fit,22.8811,1032.68,1029.32,1032.75
Real4,gnn,NE-NPaA,3.0,predict,0.2357,1029.32,1032.58,1032.58
Real4,gnn,NE-NPaA,4.0,fit,22.9525,1032.91,1028.76,1032.99
Real4,gnn,NE-NPaA,4.0,predict,0.2357,1028.76,1032.2,1032.2
Real4,gnn,NE-NMPr,,labeling,0.004,1032.18,1032.35,1032.35
Real4,gnn,NE-NMPr,0.0,fit,21.479,1033.06,1029.59,1033.3
Real4,gnn,NE-NMPr,0.0,predict,0.2167,1029.59,1030.79,1030.79
Real4,gnn,NE-NMPr,1.0,fit,21.3091,1031.72,1028.98,1031.78
Real4,gnn,NE-NMPr,1.0,predict,0.21,1028.98,1030.71,1030.71
Real4,gnn,NE-NMPr,2.0,fit,21.4282,1031.55,1029.2,1031.67
Real4,gnn,NE-NMPr,2.0,predict,0.2187,1029.2,1031.03,1031.03
Real4,gnn,NE-NMPr,3.0,fit,21.3706,1031.18,1028.37,1031.26
Real4,gnn,NE-NMPr,3.0,predict,0.2218,1028.37,1029.78,1029.78
Real4,gnn,NE-NMPr,4.0,fit,21.7115,1031.05,1029.02,1031.53
Real4,gnn,NE-NMPr,4.0,predict,0.2254,1029.02,1030.8,1030.8
Real4,gnn,NV-PrT,,labeling,0.0037,1030.77,1030.8,1030.8
Real4,gnn,NV-PrT,0.0,fit,23.1367,1032.07,1029.04,1032.26
Real4,gnn,NV-PrT,0.0,predict,0.2588,1029.04,1031.87,1031.87
Real4,gnn,NV-PrT,1.0,fit,23.0012,1033.39,1028.47,1033.48
Real4,gnn,NV-PrT,1.0,predict,0.375,1028.47,1032.73,1032.73
Real4,gnn,NV-PrT,2.0,fit,23.1998,1033.05,1029.03,1033.07
Real4,gnn,NV-PrT,2.0,predict,0.2257,1029.03,1032.68,1032.68
Real4,gnn,NV-PrT,3.0,fit,23.1181,1034.14,1029.34,1034.24
Real4,gnn,NV-PrT,3.0,predict,0.2148,1029.34,1032.19,1032.19
Real4,gnn,NV-PrT,4.0,fit,22.9726,1032.7,1028.7,1032.76
Real4,gnn,NV-PrT,4.0,predict,0.2245,1028.7,1032.39,1032.39
Real4,gnn,NV-PaT,,labeling,0.0064,1032.37,1032.93,1032.93
Real4,gnn,NV-PaT,0.0,fit,22.8557,1034.19,1029.45,1034.5
Real4,gnn,NV-PaT,0.0,predict,0.2327,1029.45,1032.2,1032.2
Real4,gnn,NV-PaT,1.0,fit,22.9402,1032.67,1029.19,1032.72
Real4,gnn,NV-PaT,1.0,predict,0.2317,1029.19,1031.6,1031.6
Real4,gnn,NV-PaT,2.0,fit,22.8464,1033.2,1028.93,1033.2
Real4,gnn,NV-PaT,2.0,predict,0.2239,1028.93,1032.57,1032.57
Real4,gnn,NV-PaT,3.0,fit,23.0174,1033.41,1028.83,1033.54
Real4,gnn,NV-PaT,3.0,predict,0.2356,1028.83,1031.97,1031.97
Real4,gnn,NV-PaT,4.0,fit,22.8587,1032.77,1030.51,1032.95
Real4,gnn,NV-PaT,4.0,predict,0.2184,1030.51,1032.0,1032.0
Real4,gnn,NV-NMPr,,labeling,0.0065,1031.97,1032.32,1032.32
Real4,gnn,NV-NMPr,0.0,fit,22.835,1032.97,1029.75,1033.2
Real4,gnn,NV-NMPr,0.0,predict,0.2196,1029.75,1033.38,1033.38
Real4,gnn,NV-NMPr,1.0,fit,23.0158,1034.38,1028.93,1034.41
Real4,gnn,NV-NMPr,1.0,predict,0.2199,1028.93,1032.89,1032.89
Real4,gnn,NV-NMPr,2.0,fit,22.824,1033.66,1029.82,1033.71
Real4,gnn,NV-NMPr,2.0,predict,0.2224,1029.82,1032.73,1032.73
Real4,gnn,NV-NMPr,3.0,fit,22.9471,1033.87,1029.4,1033.96
Real4,gnn,NV-NMPr,3.0,predict,0.2397,1029.4,1033.62,1033.62
Real4,gnn,NV-NMPr,4.0,fit,22.9433,1030.43,1028.68,1030.93
Real4,gnn,NV-NMPr,4.0,predict,0.2345,1028.68,1032.3,1032.3
Real4,gnn,OB-M,,labeling,0.0061,1032.28,1032.33,1032.33
Real4,gnn,OB-M,0.0,fit,23.0278,1033.32,1029.64,1033.36
Real4,gnn,OB-M,0.0,predict,0.2348,1029.64,1032.93,1032.93
Real4,gnn,OB-M,1.0,fit,23.1447,1034.09,1025.68,1034.18
Real4,gnn,OB-M,1.0,predict,0.2257,1025.68,1029.03,1029.03
Real4,gnn,OB-M,2.0,fit,23.1195,1029.99,1025.77,1030.12
Real4,gnn,OB-M,2.0,predict,0.2259,1025.77,1029.51,1029.51
Real4,gnn,OB-M,3.0,fit,22.9858,1030.53,1025.66,1030.57
Real4,gnn,OB-M,3.0,predict,0.2173,1025.66,1029.21,1029.21
Real4,gnn,OB-M,4.0,fit,23.0173,1030.14,1026.31,1030.17
Real4,gnn,OB-M,4.0,predict,0.2115,1026.31,1030.19,1030.19
